,시도,일시,fire,평균기온(°C),최고기온(°C),일강수량(mm),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),최저기온(°C)
37151,경남,2024-12-31,0,4.564285714285714,10.9,0.0,39.614285714285714,9.2,2.292857142857143,-5.4
37152,경남,2025-01-01,0,1.8928571428571428,11.6,0.0,56.300000000000004,5.1,1.0642857142857143,-9.3
37153,경남,2025-01-02,0,2.742857142857143,12.2,0.0,55.771428571428565,5.0,1.0071428571428571,-7.0
37154,경남,2025-01-03,0,1.3785714285714286,6.7,0.0,40.59285714285714,7.5,2.05,-6.9
37155,경남,2025-01-04,0,0.9928571428571429,9.8,0.0,56.35,5.8,1.3071428571428572,-6.9
37156,경남,2025-01-05,0,1.364285714285714,9.0,9.6,74.05,3.2,0.6214285714285713,-7.7
37157,경남,2025-01-06,0,2.6214285714285714,10.9,4.2,69.54285714285713,8.9,2.0285714285714285,-4.1
37158,경남,2025-01-07,0,0.5714285714285714,6.6,0.30000000000000004,53.35,8.4,2.542857142857143,-6.4
37159,경남,2025-01-08,0,1.5357142857142858,8.7,3.0,62.728571428571435,8.2,2.092857142857143,-5.7
37160,경남,2025-01-09,0,-4.378571428571428,1.7,0.0,43.25714285714286,9.1,3.3428571428571425,-12.4
37161,경남,2025-01-10,0,-4.914285714285714,6.877777777777778,0.0,46.885714285714286,6.8,2.007142857142857,-15.4
37162,경남,2025-01-11,0,-1.9428571428571428,5.8,0.0,58.614285714285714,6.7,1.438095238095238,-11.7
37163,경남,2025-01-12,0,-0.8071428571428572,6.0,0.0,55.17857142857143,7.9,1.9325396825396826,-11.2
37164,경남,2025-01-13,0,0.2571428571428571,9.5,0.0,59.59285714285714,5.7,1.303968253968254,-10.5
37165,경남,2025-01-14,0,4.007142857142857,13.8,0.0,57.978571428571435,7.2,1.415079365079365,-6.7
37166,경남,2025-01-15,0,0.7785714285714286,6.3,0.3,39.199999999999996,9.8,2.7785714285714285,-6.7
37167,경남,2025-01-16,0,0.65,8.6,0.0,54.23571428571428,7.4,1.9857142857142858,-9.2
37168,경남,2025-01-17,0,1.2,9.7,0.0,62.521428571428565,4.1,0.7571428571428571,-7.8
37169,경남,2025-01-18,0,2.0285714285714285,12.8,0.0,59.15,4.3,0.8071428571428572,-9.6
37170,경남,2025-01-19,0,2.392857142857143,13.2,0.0,58.26428571428572,5.0,0.7857142857142857,-9.3
37171,경남,2025-01-20,0,2.5928571428571425,12.0,0.0,66.71428571428571,5.0,0.8571428571428571,-7.6
37172,경남,2025-01-21,0,2.85,12.4,0.0,62.34285714285714,4.8,0.942857142857143,-7.8
37173,경남,2025-01-22,0,3.6571428571428575,13.0,0.0,59.17857142857143,5.0,0.8214285714285714,-8.1
37174,경남,2025-01-23,0,4.3,14.8,0.0,56.07142857142857,4.6,0.7714285714285715,-5.2
37175,경남,2025-01-24,0,4.057142857142857,15.0,0.0,55.84285714285714,5.3,1.0571428571428572,-8.2
37176,경남,2025-01-25,0,4.021428571428571,10.9,0.0,67.12142857142858,7.0,1.6428571428571428,-7.8
37177,경남,2025-01-26,0,4.792857142857143,9.3,0.2,62.107142857142854,6.8,1.4357142857142857,-3.7
37178,경남,2025-01-27,0,2.0285714285714285,7.5,47.7,71.37857142857143,8.4,2.1928571428571426,-3.4
37179,경남,2025-01-28,0,0.33571428571428574,5.9,3.6,58.65714285714286,9.4,3.335714285714286,-4.1
37180,경남,2025-01-29,0,-0.09285714285714286,5.6,0.4,51.26428571428572,9.7,3.1714285714285713,-6.2
37181,경남,2025-01-30,0,0.3071428571428572,9.0,0.0,59.771428571428565,6.9,1.4142857142857144,-8.4
37182,경남,2025-01-31,0,2.15,10.8,3.2,70.98571428571428,5.2,0.7071428571428572,-7.7
37183,경남,2025-02-01,0,3.7642857142857147,6.7,174.7,92.57857142857142,6.4,1.1714285714285713,-0.9
37184,경남,2025-02-02,0,4.185714285714286,11.4,0.0,77.17857142857143,5.6,1.0071428571428571,-1.4
37185,경남,2025-02-03,0,1.1285714285714286,6.1,0.0,43.721428571428575,12.4,3.742857142857143,-5.7
37186,경남,2025-02-04,0,-3.3214285714285716,2.3,0.0,41.82142857142857,10.0,3.4499999999999997,-8.0
37187,경남,2025-02-05,0,-3.164285714285714,3.6,0.2,47.207142857142856,9.9,2.4642857142857144,-9.8
37188,경남,2025-02-06,0,-2.3071428571428574,4.8,0.2,45.1,6.6,1.7357142857142858,-10.9
37189,경남,2025-02-07,0,-3.4499999999999997,5.1,4.2,50.65714285714286,11.1,3.2142857142857144,-11.5
37190,경남,2025-02-08,0,-3.8642857142857143,3.6,0.0,44.74285714285714,8.6,2.8214285714285716,-14.1
37191,경남,2025-02-09,0,-2.2714285714285714,6.7,0.0,52.74285714285714,7.3,2.0,-14.0
37192,경남,2025-02-10,0,-0.8642857142857142,7.2,0.0,54.32142857142857,7.3,1.7428571428571427,-11.7
37193,경남,2025-02-11,0,0.8071428571428572,11.3,0.0,51.621428571428574,5.7,1.1142857142857143,-11.5
37194,경남,2025-02-12,0,2.042857142857143,8.8,143.6,78.4326530612245,10.3,1.4785714285714284,-3.2
37195,경남,2025-02-13,0,1.9714285714285715,10.0,0.0,39.04387755102041,9.9,2.692857142857143,-6.8
37196,경남,2025-02-14,1,2.957142857142857,13.4,0.0,54.46938775510204,4.6,1.1,-8.3
37197,경남,2025-02-15,0,2.6285714285714286,9.5,0.0,61.994897959183675,5.3,0.6785714285714286,-6.7
37198,경남,2025-02-16,1,5.9071428571428575,16.6,0.0,57.29897959183673,8.6,1.6714285714285713,-6.3
37199,경남,2025-02-17,0,3.442857142857143,9.7,0.0,30.674489795918365,9.2,3.414285714285714,-4.7
37200,경남,2025-02-18,0,0.7999999999999999,7.2,0.0,33.27142857142857,8.4,3.1357142857142857,-6.8
37201,경남,2025-02-19,0,0.4142857142857143,8.0,0.0,36.392857142857146,8.4,2.507142857142857,-7.5
37202,경남,2025-02-20,1,0.3857142857142857,8.8,0.0,36.35,6.5,2.3714285714285714,-9.7
37203,경남,2025-02-21,0,0.5031746031746032,7.3,0.0,37.403571428571425,6.7,2.276190476190476,-9.0
37204,경남,2025-02-22,0,0.55,8.7,0.0,40.41428571428571,7.7,2.028571428571429,-6.0
37205,경남,2025-02-23,0,-0.23253968253968263,5.8,0.0,40.99285714285714,9.2,3.1,-8.6
37206,경남,2025-02-24,0,0.7142857142857143,9.4,0.0,38.99285714285714,7.9,2.442857142857143,-9.4
37207,경남,2025-02-25,1,2.9642857142857144,12.0,0.0,44.892857142857146,7.2,1.8071428571428572,-10.0
37208,경남,2025-02-26,0,6.135714285714286,15.2,0.0,43.214285714285715,6.4,2.0785714285714287,-5.4
37209,경남,2025-02-27,0,5.75,16.3,0.7,38.4,4.8,1.1,-7.6
37210,경남,2025-02-28,0,9.778571428571428,20.3,0.2,66.57857142857144,5.5,1.1500000000000001,0.4
37211,경남,2025-03-01,0,8.321428571428571,16.0,33.6,88.13571428571429,4.7,0.6571428571428571,-3.1
37212,경남,2025-03-02,0,10.721428571428572,20.8,139.8,90.52857142857144,6.4,1.4000000000000001,5.1
37213,경남,2025-03-03,0,4.2785714285714285,7.8,200.5,76.86428571428571,8.3,2.9714285714285715,0.1
37214,경남,2025-03-04,0,3.3642857142857143,6.3,91.9,84.42142857142858,9.6,2.3857142857142857,-0.4
37215,경남,2025-03-05,0,5.914285714285714,11.8,0.1,74.06428571428572,7.4,1.3714285714285714,0.4
37216,경남,2025-03-06,0,5.864285714285714,11.8,0.4,68.73571428571428,5.3,1.3571428571428572,-2.3
37217,경남,2025-03-07,0,5.371428571428572,13.3,0.0,64.69285714285715,5.1,1.2785714285714285,-5.3
37218,경남,2025-03-08,0,6.821428571428571,14.3,0.0,65.27857142857142,4.9,1.2642857142857142,-0.6
37219,경남,2025-03-09,1,6.735714285714286,16.0,0.0,61.31428571428571,6.3,1.2642857142857142,-4.4
37220,경남,2025-03-10,0,6.814285714285715,15.0,0.0,67.65714285714286,4.4,1.05,-3.5
37221,경남,2025-03-11,1,8.928571428571429,19.9,0.0,59.15714285714286,4.8,1.0642857142857143,-3.8
37222,경남,2025-03-12,1,10.707142857142857,20.6,0.0,57.67142857142857,7.7,1.5285714285714285,-0.5
37223,경남,2025-03-13,1,10.87857142857143,19.2,0.0,41.66428571428571,7.9,1.6142857142857143,2.0
37224,경남,2025-03-14,1,11.342857142857143,20.5,0.0,43.278571428571425,6.5,1.8642857142857143,-1.2
37225,경남,2025-03-15,0,7.964285714285714,11.2,60.2,72.62142857142858,5.9,2.2214285714285715,4.0
37226,경남,2025-03-16,1,5.714285714285714,12.1,13.6,60.035714285714285,10.5,2.8428571428571425,-1.4
37227,경남,2025-03-17,0,4.378571428571428,11.9,0.0,36.34285714285714,8.4,2.664285714285714,-3.3
37228,경남,2025-03-18,0,2.942857142857143,7.7,8.8,60.271428571428565,9.2,3.0142857142857147,-4.1
37229,경남,2025-03-19,0,3.6857142857142855,11.3,0.0,49.01428571428572,5.7,1.95,-6.0
37230,경남,2025-03-20,1,8.128571428571428,18.1,0.0,53.778571428571425,7.8,2.0357142857142856,-5.5
37231,경남,2025-03-20,1,8.128571428571428,18.1,0.0,53.778571428571425,7.8,2.0357142857142856,-5.5
37232,경남,2025-03-21,1,13.521428571428572,23.5,0.0,47.192857142857136,9.6,2.5357142857142856,0.8
37233,경남,2025-03-21,1,13.521428571428572,23.5,0.0,47.192857142857136,9.6,2.5357142857142856,0.8
37234,경남,2025-03-22,1,15.457142857142857,26.8,0.0,39.714285714285715,9.0,2.1714285714285717,2.0
37235,경남,2025-03-22,1,15.457142857142857,26.8,0.0,39.714285714285715,9.0,2.1714285714285717,2.0
37236,경남,2025-03-22,1,15.457142857142857,26.8,0.0,39.714285714285715,9.0,2.1714285714285717,2.0
37237,경남,2025-03-23,1,15.764285714285714,27.9,0.0,42.042857142857144,6.3,1.6428571428571428,1.8
37238,경남,2025-03-24,0,16.135714285714286,25.3,2.6,57.621428571428574,8.5,2.4,7.3
37239,경남,2025-03-25,1,16.464285714285715,27.9,0.0,54.199999999999996,10.1,2.492857142857143,4.1
37240,경남,2025-03-25,1,16.464285714285715,27.9,0.0,54.199999999999996,10.1,2.492857142857143,4.1
37241,경남,2025-03-26,0,15.428571428571429,26.2,3.3000000000000003,51.699999999999996,7.5,1.7428571428571427,2.4
37242,경남,2025-03-27,0,17.342857142857145,25.8,69.1,81.95714285714287,7.2,1.9357142857142857,9.1
37243,경남,2025-03-28,0,10.62857142857143,16.4,2.6,46.364285714285714,7.6,2.5928571428571425,4.1
37244,경남,2025-03-29,1,6.535714285714286,13.2,0.0,32.66428571428572,8.0,2.757142857142857,-2.6
37245,경남,2025-03-30,1,4.75,12.1,0.0,33.457142857142856,7.0,2.2142857142857144,-3.8
37246,경남,2025-03-31,0,6.535714285714286,15.1,0.0,55.5,6.3,1.3,-5.1
37247,경남,2025-04-01,1,8.892857142857142,18.8,0.0,52.82142857142857,6.1,1.4357142857142857,-3.1
37248,경남,2025-04-01,1,8.892857142857142,18.8,0.0,52.82142857142857,6.1,1.4357142857142857,-3.1
37249,경남,2025-04-02,1,9.571428571428571,20.0,2.0,53.43571428571429,6.8,1.6714285714285713,-2.7
37250,경남,2025-04-03,0,9.257142857142856,17.2,2.0,64.45714285714286,4.8,1.5285714285714285,-0.7
37251,경남,2025-04-04,0,10.37857142857143,19.6,0.0,61.528571428571425,6.4,1.4857142857142858,1.6
37252,경남,2025-04-05,0,10.557142857142859,16.1,15.7,74.70714285714287,8.4,1.657142857142857,4.4
37253,경남,2025-04-06,0,12.200000000000001,21.4,0.0,44.135714285714286,7.9,2.1928571428571426,1.2
37254,경남,2025-04-07,1,13.564285714285715,24.9,0.0,42.699999999999996,6.4,1.7571428571428573,-1.4
37255,경남,2025-04-08,1,16.356349206349204,27.4,0.0,41.82142857142857,7.9,2.542857142857143,5.6
37256,경남,2025-04-08,1,16.356349206349204,27.4,0.0,41.82142857142857,7.9,2.542857142857143,5.6
37257,경남,2025-04-08,1,16.356349206349204,27.4,0.0,41.82142857142857,7.9,2.542857142857143,5.6
37258,경남,2025-04-09,0,13.365079365079366,22.8,0.6000000000000001,59.392857142857146,5.8,1.6142857142857143,0.9
37259,경남,2025-04-10,0,15.146825396825395,24.7,0.0,65.39285714285714,7.0,1.6500000000000001,3.933333333333333
37260,경남,2025-04-11,0,14.925396825396826,26.1,0.0,57.42857142857143,5.9,1.3214285714285714,3.1
37261,경남,2025-04-12,0,12.978571428571428,21.3,287.9,75.98571428571428,11.0,1.7214285714285715,5.1
37262,경남,2025-04-13,0,8.492857142857144,14.8,198.8,51.228571428571435,13.4,3.5928571428571425,0.9
37263,경남,2025-04-14,0,7.128571428571428,15.1,80.7,74.65714285714286,9.4,1.7142857142857142,-0.3
37264,경남,2025-04-15,0,10.571428571428571,17.8,0.0,53.142857142857146,7.9,2.7214285714285715,0.9
37265,경남,2025-04-16,1,14.814285714285715,26.0,0.0,59.01428571428571,8.4,1.9000000000000001,1.7
37266,경남,2025-04-17,0,17.342857142857145,25.1,1.7,80.61428571428571,7.5,2.3285714285714287,8.8
37267,경남,2025-04-18,0,20.021428571428572,29.2,2.0,75.45,6.9,2.107142857142857,11.6
37268,경남,2025-04-19,0,19.3,28.0,12.5,80.19285714285715,8.7,2.414285714285714,13.5
37269,경남,2025-04-20,0,16.785714285714285,24.9,3.0,86.37857142857142,6.8,1.4714285714285715,13.2
37270,경남,2025-04-21,0,17.614285714285714,26.2,0.2,70.98571428571428,5.2,1.5,12.4
37271,경남,2025-04-22,0,15.964285714285714,19.6,334.2,93.24285714285715,10.6,1.3714285714285714,12.2
37272,경남,2025-04-23,0,16.435714285714287,24.3,1.1,79.42142857142858,6.6,1.7214285714285715,11.9
37273,경남,2025-04-24,0,17.642857142857142,27.6,0.0,61.37142857142857,7.3,2.0714285714285716,9.4
37274,경남,2025-04-25,0,14.700000000000001,22.6,0.0,28.942857142857143,7.8,2.4285714285714284,5.8
37275,경남,2025-04-26,1,14.528571428571428,26.0,0.0,38.41428571428571,6.9,1.8214285714285714,0.8
37276,경남,2025-04-26,1,14.528571428571428,26.0,0.0,38.41428571428571,6.9,1.8214285714285714,0.8
37277,경남,2025-04-27,0,17.4,28.2,0.0,43.714285714285715,6.5,1.7214285714285715,5.1
37278,경남,2025-04-28,0,17.657142857142855,27.4,0.0,45.778571428571425,9.8,2.1785714285714284,7.6
37279,경남,2025-04-29,0,13.971428571428572,24.5,0.0,57.542857142857144,6.2,1.7214285714285715,1.8
37280,경남,2025-04-30,0,16.12857142857143,28.0,0.0,61.021428571428565,7.0,1.5571428571428572,4.1
37281,경남,2025-05-01,0,15.278571428571428,24.6,354.8,82.84285714285714,9.9,1.9571428571428573,4.6
37282,경남,2025-05-02,0,15.514285714285714,23.8,0.0,53.199999999999996,7.8,2.207142857142857,6.3
37283,경남,2025-05-03,0,12.328571428571427,18.9,84.6,80.40714285714286,7.4,1.4285714285714286,7.2
37284,경남,2025-05-04,0,14.578571428571427,24.1,0.0,53.392857142857146,6.1,1.8499999999999999,2.4
37285,경남,2025-05-05,0,12.735714285714286,22.5,46.2,65.20714285714286,5.5,1.1285714285714286,1.9
37286,경남,2025-05-06,0,11.978571428571428,16.6,77.6,88.24285714285715,4.1,1.0785714285714285,8.5
37287,경남,2025-05-07,0,14.264285714285714,23.4,0.0,75.37142857142858,5.5,1.4142857142857144,7.5
37288,경남,2025-05-08,0,16.385714285714286,25.4,0.0,62.19285714285714,5.3,1.2642857142857142,6.0
37289,경남,2025-05-09,0,14.892857142857142,18.1,484.9,91.70714285714287,6.5,1.3714285714285714,11.0
37290,경남,2025-05-10,0,15.764285714285714,21.5,1.5,72.09285714285714,9.5,3.192857142857143,11.3
37291,경남,2025-05-11,0,15.152380952380952,23.0,16.7,74.80892857142858,6.7,1.4214285714285713,7.4
37292,경남,2025-05-12,0,16.70873015873016,26.8,0.0,65.03928571428571,5.7,1.5674603174603174,4.3
37293,경남,2025-05-13,0,17.70952380952381,28.1,0.0,71.97678571428571,5.5,1.4444444444444444,6.0
37294,경남,2025-05-14,0,18.49285714285714,27.2,0.0,72.24285714285715,6.1,1.592857142857143,7.4
37295,경남,2025-05-15,0,19.442857142857143,25.2,39.9,88.2,5.0,1.5,14.7
37296,경남,2025-05-16,0,18.935714285714287,23.1,773.7,94.37857142857142,6.0,1.1642857142857144,16.1
37297,경남,2025-05-17,0,20.664285714285715,29.2,3.9,80.57857142857142,7.4,1.8071428571428572,15.3
37298,경남,2025-05-18,0,18.521428571428572,26.4,0.0,61.621428571428574,7.4,1.7428571428571427,10.5
37299,경남,2025-05-19,0,19.17142857142857,27.7,0.0,71.19285714285715,8.9,2.1285714285714286,8.2
37300,경남,2025-05-20,0,22.764285714285712,32.4,2.3,81.34285714285714,7.1,2.042857142857143,14.1
37301,경남,2025-05-21,0,23.071428571428573,29.4,0.7000000000000001,82.67857142857143,4.0,1.0214285714285716,18.0
37302,경남,2025-05-22,0,19.67142857142857,30.5,2.3,81.18571428571428,6.3,1.6071428571428572,14.7
37303,경남,2025-05-23,0,18.12857142857143,23.5,0.0,57.471428571428575,5.4,1.5785714285714287,12.8
37304,경남,2025-05-24,0,14.778571428571428,18.7,14.4,77.22857142857143,6.5,2.0142857142857142,12.0
37305,경남,2025-05-25,0,17.114285714285714,26.2,1.0,70.26428571428572,5.8,1.55,11.3
37306,경남,2025-05-26,0,17.978571428571428,27.1,0.0,73.21428571428571,4.9,1.3857142857142857,9.4
37307,경남,2025-05-27,0,18.807142857142857,28.6,1.4,70.37857142857142,5.1,1.2785714285714285,9.8
37308,경남,2025-05-28,0,19.341269841269842,28.7,10.6,68.3547619047619,5.6,1.2158730158730158,10.4
37309,경남,2025-05-29,0,18.85079365079365,29.0,17.900000000000002,70.6452380952381,6.1,1.3444444444444446,10.9
37310,경남,2025-05-30,0,18.485714285714288,27.2,0.0,69.29285714285714,5.5,1.5214285714285716,10.8
37311,경남,2025-05-31,0,19.314285714285713,29.8,0.0,65.41428571428571,4.8,1.1857142857142857,8.5
37312,경남,2025-06-01,0,20.714285714285715,31.0,0.0,67.0,5.1,1.2285714285714284,10.8
37313,경남,2025-06-02,0,18.349999999999998,23.4,35.3,82.33571428571429,4.4,0.9071428571428573,15.2
37314,경남,2025-06-03,0,21.364285714285717,29.8,16.3,59.72857142857142,8.0,2.092857142857143,14.2
37315,경남,2025-06-04,1,21.82857142857143,30.4,0.0,38.58571428571429,8.8,2.6285714285714286,10.2
37316,경남,2025-06-05,0,20.95,31.1,0.0,52.84285714285714,5.4,1.5785714285714285,8.8
37317,경남,2025-06-06,0,20.321428571428573,29.8,1.2,64.94285714285714,5.3,1.1214285714285714,13.1
37318,경남,2025-06-07,0,22.192857142857143,32.3,0.0,63.61428571428571,5.6,1.5,11.6
37319,경남,2025-06-08,0,23.214285714285715,31.7,0.0,74.42142857142858,4.8,1.3285714285714287,17.1
37320,경남,2025-06-09,0,22.964285714285715,31.6,0.0,75.57142857142857,4.3,1.1714285714285713,17.2
37321,경남,2025-06-10,0,24.042857142857144,33.6,0.0,70.36428571428571,5.6,1.5857142857142856,15.5
37322,경남,2025-06-11,1,24.07857142857143,33.4,0.0,51.65,6.0,1.6142857142857143,15.1
37323,경남,2025-06-12,0,22.314285714285713,30.5,0.0,64.85714285714286,4.5,1.1785714285714286,15.4
37324,경남,2025-06-13,1,20.085714285714285,26.1,478.6,83.7,5.4,0.8642857142857142,14.9
37325,경남,2025-06-14,0,21.856349206349204,28.8,997.2,93.70714285714287,8.3,1.0071428571428571,17.7
37326,경남,2025-06-15,0,24.47142857142857,32.2,48.8,85.42857142857143,5.7,1.5571428571428572,19.0
37327,경남,2025-06-16,0,23.42142857142857,29.0,98.7,86.69285714285715,6.9,1.7142857142857142,19.2
37328,경남,2025-06-17,0,23.25714285714286,30.1,0.0,83.25714285714285,6.2,2.0714285714285716,17.6
37329,경남,2025-06-18,0,24.400000000000002,33.3,0.0,73.45714285714287,5.2,1.5285714285714285,18.1
37330,경남,2025-06-19,0,24.650000000000002,33.6,0.0,78.45714285714287,5.4,1.3714285714285714,17.0
37331,경남,2025-06-20,0,24.735714285714288,29.0,26.5,87.18571428571428,7.6,2.242857142857143,21.9
37332,경남,2025-06-21,0,23.17142857142857,27.0,667.9,91.72142857142856,11.3,2.357142857142857,17.7
37333,경남,2025-06-22,0,21.75714285714286,29.2,181.1,81.04285714285713,9.2,1.1714285714285713,16.5
37334,경남,2025-06-23,0,23.728571428571428,32.5,0.0,72.15714285714286,4.7,1.1500000000000001,15.1
37335,경남,2025-06-24,0,20.3,24.5,282.7,91.10714285714286,4.9,1.0285714285714287,15.9
37336,경남,2025-06-25,0,22.62142857142857,29.1,27.7,83.39285714285714,5.6,1.6857142857142857,18.6
37337,경남,2025-06-26,0,24.52857142857143,33.0,0.0,71.43571428571428,5.1,1.6428571428571428,18.1
37338,경남,2025-06-27,0,25.95,34.7,0.0,72.73571428571428,4.4,1.2142857142857142,18.0
37339,경남,2025-06-28,0,26.900000000000002,36.9,69.69999999999999,79.70714285714287,6.0,1.3142857142857143,20.9
37340,경남,2025-06-29,0,27.34206349206349,36.6,0.0,77.68571428571428,5.7,1.4857142857142858,21.7
37341,경남,2025-06-30,0,27.56904761904762,35.6,0.0,77.14999999999999,5.5,1.4428571428571428,21.4
37342,경남,2025-07-01,0,28.364285714285717,36.2,0.0,78.44285714285715,4.7,1.4428571428571428,23.0
37343,경남,2025-07-02,0,29.42142857142857,38.3,0.0,76.09285714285714,4.4,1.4142857142857144,22.7
37344,경남,2025-07-03,0,28.99285714285714,37.1,0.0,73.50714285714285,5.3,1.6357142857142857,23.3
37345,경남,2025-07-04,0,28.00714285714286,36.2,0.0,72.95,5.9,1.7357142857142858,20.6
37346,경남,2025-07-05,0,28.407142857142855,37.0,0.0,73.21428571428571,6.5,1.792857142857143,21.1
37347,경남,2025-07-06,0,29.014285714285712,37.5,0.0,73.00714285714285,5.5,1.5857142857142856,20.7
37348,경남,2025-07-07,0,29.885714285714283,39.2,0.0,72.77857142857142,5.1,1.207142857142857,22.1
37349,경남,2025-07-08,0,29.178571428571427,35.0,1.3,72.22857142857143,4.6,1.4857142857142858,23.9
37350,경남,2025-07-09,0,28.642857142857142,36.5,0.0,60.67142857142857,5.2,1.7142857142857142,20.8
37351,경남,2025-07-10,1,27.928571428571427,34.2,0.0,60.74285714285714,5.8,1.9142857142857144,20.1
37352,경남,2025-07-11,0,27.400000000000002,34.0,0.0,57.364285714285714,6.3,2.2785714285714285,19.6
37353,경남,2025-07-12,0,26.907142857142855,34.8,0.0,64.64285714285714,6.0,1.7214285714285715,18.2
37354,경남,2025-07-13,0,24.771428571428572,33.7,983.1,80.48095238095239,6.1,1.2142857142857142,19.9
37355,경남,2025-07-14,0,24.599999999999998,32.9,230.2,76.91904761904763,6.6,1.6714285714285713,18.3
37356,경남,2025-07-15,0,24.042857142857144,29.8,2.6999999999999997,80.85000000000001,6.5,1.4214285714285713,19.0
37357,경남,2025-07-16,0,23.72142857142857,27.4,69.8,88.12380952380953,8.1,1.2857142857142858,18.8
37358,경남,2025-07-17,0,23.864285714285717,29.7,1190.1,93.01190476190477,10.6,1.8928571428571428,20.5
37359,경남,2025-07-18,0,24.49285714285714,30.6,412.9,92.10000000000001,7.6,1.5214285714285716,19.6
37360,경남,2025-07-19,0,23.315384615384616,28.3,1593.6,94.46923076923076,9.6,1.6,20.1
